1217188619	20241223	202412	2024	2024.9671	INDJUD	MADRAS	IND					JUD													1	020	020	02	1	3.0	4	1	2	-4.92788461538462	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20241223120000	https://www.livelaw.in/high-court/madras-high-court/madras-high-court-weekly-roundup-december-16-to-december-22-2024-279237
1217188620	20241223	202412	2024	2024.9671	INDJUD	BOMBAY	IND					JUD													0	042	042	04	1	1.9	1	1	1	-2.88028802880288	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20241223120000	https://indianexpress.com/article/cities/pune/pune-rivers-2024-floods-water-riparian-zones-9740571/
1217188621	20241223	202412	2024	2024.9671	INDJUD	MADRAS	IND					JUD			HLH	DOCTOR						HLH			0	081	081	08	2	5.0	2	1	2	-4.92788461538462	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20241223120000	https://www.livelaw.in/high-court/madras-high-court/madras-high-court-weekly-roundup-december-16-to-december-22-2024-279237
1217188622	20241223	202412	2024	2024.9671	INDJUD	GAUHATI	IND					JUD			IND	GAUHATI	IND								1	010	010	01	1	0.0	2	1	2	1.6548463356974	5	State Of Assam, Assam, India	IN	IN03	17589	26	93	-2089251	5	State Of Assam, Assam, India	IN	IN03	17589	26	93	-2089251	5	State Of Assam, Assam, India	IN	IN03	17589	26	93	-2089251	20241223120000	https://www.livelaw.in/high-court/gauhati-high-court/gauhati-high-court-pil-child-protection-policy-assam-government-279182
1217188623	20241223	202412	2024	2024.9671	INDJUD	DELHI	IND					JUD			JUD	LAWYER						JUD			0	046	046	04	1	7.0	2	1	2	3.28068043742406	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20241223120000	https://www.hindustantimes.com/india-news/former-sc-judge-sanjay-kishan-kaul-appointed-to-bahrain-commercial-court-101734934356374.html
1217188624	20241223	202412	2024	2024.9671	IRL	GALWAY	IRL																		1	020	020	02	1	3.0	2	1	2	2.02020202020202	4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	0								4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	20241223120000	https://connachttribune.ie/galway-county-council-urged-to-use-irish-language-more-often-in-chamber/
1217188625	20241223	202412	2024	2024.9671	IRL	IRISH	IRL																		1	051	051	05	1	3.4	2	1	2	2.02020202020202	4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	0								4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	20241223120000	https://connachttribune.ie/galway-county-council-urged-to-use-irish-language-more-often-in-chamber/
1217188626	20241223	202412	2024	2024.9671	IRL	GALWAY	IRL								IRLLEG	IRELAND	IRL					LEG			1	020	020	02	1	3.0	4	1	4	2.02020202020202	4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	20241223120000	https://connachttribune.ie/galway-county-council-urged-to-use-irish-language-more-often-in-chamber/
1217188627	20241223	202412	2024	2024.9671	IRL	GALWAY	IRL								LEG	CHAMBER						LEG			1	020	020	02	1	3.0	4	1	4	2.02020202020202	4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	20241223120000	https://connachttribune.ie/galway-county-council-urged-to-use-irish-language-more-often-in-chamber/
1217188628	20241223	202412	2024	2024.9671	IRL	IRISH	IRL								LEG	CHAMBER						LEG			1	051	051	05	1	3.4	8	1	8	2.02020202020202	4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	4	Galway Bay, Galway, Ireland	EI	EI10	18289	53.1997	-9.23028	-1502952	20241223120000	https://connachttribune.ie/galway-county-council-urged-to-use-irish-language-more-often-in-chamber/
1217188629	20241223	202412	2024	2024.9671	ISR	ISRAEL	ISR																		0	051	051	05	1	3.4	2	1	2	3.2860824742268	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								1	United States	US	US		39.828175	-98.5795	US	20241223120000	https://www.sungazette.com/news/top-news/2024/12/hanukkah-begins-december-25-this-year/
1217188630	20241223	202412	2024	2024.9671	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			1	084	084	08	2	7.0	2	1	2	-3.93700787401575	4	Jbeil, Mont-Liban, Lebanon	LE	LE05	18810	34.1252	35.7991	-805164	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20241223120000	https://www.naharnet.com/stories/en/309989-israel-releases-7-civilians-it-had-detained-in-south-lebanon-after-truce
1217188631	20241223	202412	2024	2024.9671	ISR	ISRAEL	ISR								MED	JOURNALIST						MED			0	033	033	03	1	5.2	2	1	2	-6.19266055045871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241223120000	https://www.theguardian.com/news/datablog/2024/dec/23/palestine-journalists-killed
1217188632	20241223	202412	2024	2024.9671	ISR	ISRAEL	ISR								MED	JOURNALIST						MED			1	190	190	19	4	-10.0	4	1	4	-6.19266055045871	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241223120000	https://www.theguardian.com/news/datablog/2024/dec/23/palestine-journalists-killed
1217188633	20241223	202412	2024	2024.9671	ISR	ISRAELI	ISR								PSEREB	HAMAS	PSE					REB			0	012	012	01	1	-0.4	3	1	3	-6.76416819012797	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241223120000	https://www.thejc.com/news/world/we-know-where-most-of-the-hamas-hostages-are-say-israeli-officials-aua83kcn
1217188634	20241223	202412	2024	2024.9671	ISR	ISRAEL	ISR								PSEREBUAF	HAMAS	PSE					REB	UAF		0	180	180	18	4	-9.0	10	1	10	-7.24815724815724	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241223120000	https://www.theguardian.com/world/2024/dec/23/children-killed-latest-israeli-strikes-on-gaza-medics
1217188635	20241223	202412	2024	2024.9671	ISR	ISRAEL	ISR								QATMED	AL JAZEERA	QAT					MED			0	013	013	01	1	0.4	4	1	4	-7.24815724815724	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241223120000	https://www.theguardian.com/world/2024/dec/23/children-killed-latest-israeli-strikes-on-gaza-medics
1217188636	20241223	202412	2024	2024.9671	ISRHLH	ISRAEL	ISR					HLH			ISR	ISRAEL	ISR								0	166	166	16	4	-7.0	2	1	2	-7.24815724815724	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241223120000	https://www.theguardian.com/world/2024/dec/23/children-killed-latest-israeli-strikes-on-gaza-medics
1217188637	20241223	202412	2024	2024.9671	ISRMIL	ISRAEL	ISR					MIL			ISRMED	ISRAEL	ISR					MED			1	190	190	19	4	-10.0	4	1	4	-6.19266055045871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241223120000	https://www.theguardian.com/news/datablog/2024/dec/23/palestine-journalists-killed
1217188638	20241223	202412	2024	2024.9671	ISRMIL	ISRAELI	ISR					MIL			PSEMED	PALESTINIAN	PSE					MED			1	190	190	19	4	-10.0	2	1	2	-6.19266055045871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241223120000	https://www.theguardian.com/news/datablog/2024/dec/23/palestine-journalists-killed
1217188639	20241223	202412	2024	2024.9671	ITA	ITALY	ITA																		1	043	043	04	1	2.8	8	1	8	6.55737704918033	4	Vicenza, Veneto, Italy	IT	IT20	18420	45.55	11.55	-132209	0								4	Vicenza, Veneto, Italy	IT	IT20	18420	45.55	11.55	-132209	20241223120000	https://www.panorama.am/en/news/2024/12/23/ballet-artists/3094036
1217188640	20241223	202412	2024	2024.9671	ITA	ITALY	ITA								ARM	YEREVAN	ARM								1	043	043	04	1	2.8	8	1	8	6.55737704918033	4	Vicenza, Veneto, Italy	IT	IT20	18420	45.55	11.55	-132209	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Vicenza, Veneto, Italy	IT	IT20	18420	45.55	11.55	-132209	20241223120000	https://www.panorama.am/en/news/2024/12/23/ballet-artists/3094036
1217188641	20241223	202412	2024	2024.9671	ITA	ITALY	ITA								ARM	ARMENIA	ARM								1	043	043	04	1	2.8	2	1	2	6.55737704918033	4	Vicenza, Veneto, Italy	IT	IT20	18420	45.55	11.55	-132209	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20241223120000	https://www.panorama.am/en/news/2024/12/23/ballet-artists/3094036
1217188642	20241223	202412	2024	2024.9671	ITAGOV	ITALY	ITA					GOV													1	010	010	01	1	0.0	2	2	2	-1.37931034482759	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20241223120000	https://www.kingdomfm.co.uk/news/headlines/uk-economy-showed-no-growth-in-last-quarter-revised-figures-show/
1217188643	20241223	202412	2024	2024.9671	ITAGOV	ITALY	ITA					GOV			BUS	BUSINESS LEADER						BUS			1	010	010	01	1	0.0	2	2	2	-1.37931034482759	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20241223120000	https://www.kingdomfm.co.uk/news/headlines/uk-economy-showed-no-growth-in-last-quarter-revised-figures-show/
1217188644	20241223	202412	2024	2024.9671	JAM	KINGSTON	JAM																		1	051	051	05	1	3.4	4	1	4	-1.91846522781775	4	Palisadoes, Kingston-Saint John, Jamaica	JM	JM17	18425	17.95	-76.7333	-3753140	0								4	Palisadoes, Kingston-Saint John, Jamaica	JM	JM17	18425	17.95	-76.7333	-3753140	20241223120000	https://www.jamaicaobserver.com/2024/12/23/jps-steps-street-light-repair-programme/
1217188645	20241223	202412	2024	2024.9671	JAM	JAMAICA	JAM								CVL	TOURIST						CVL			1	043	043	04	1	2.8	10	1	10	5.20833333333333	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241223120000	https://eturbonews.com/tourism-driving-jamaicas-economic-recovery-since-reopening/
1217188646	20241223	202412	2024	2024.9671	JAM	JAMAICA	JAM								USA	AUSTIN	USA								0	010	010	01	1	0.0	1	1	1	3.16957210776545	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20241223120000	https://www.jamaicaobserver.com/2024/12/23/day-break-breakfast-party-serves/
1217188647	20241223	202412	2024	2024.9671	JEW	JEWISH				JEW															0	051	051	05	1	3.4	10	1	10	3.2860824742268	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20241223120000	https://www.sungazette.com/news/top-news/2024/12/hanukkah-begins-december-25-this-year/
1217188648	20241223	202412	2024	2024.9671	JEW	JEWISH				JEW					GTM	GUATEMALA	GTM								1	190	190	19	4	-10.0	2	1	2	-3.60360360360361	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20241223120000	https://www.bbc.com/news/articles/cnv3291z9p2o
1217188649	20241223	202412	2024	2024.9671	JEW	JEWISH				JEW					GTMCOP	GUATEMALA	GTM					COP			1	190	190	19	4	-10.0	3	1	3	-3.60360360360361	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20241223120000	https://www.bbc.com/news/articles/cnv3291z9p2o
1217188650	20241223	202412	2024	2024.9671	JEWCVL	JEWISH				JEW		CVL			GTMCVL	GUATEMALA	GTM					CVL			1	010	010	01	1	0.0	2	1	2	-3.60360360360361	1	Canada	CA	CA		60	-96	CA	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20241223120000	https://www.bbc.com/news/articles/cnv3291z9p2o
1217188651	20241223	202412	2024	2024.9671	JEWCVL	JEWISH				JEW		CVL			GTMCVL	GUATEMALA	GTM					CVL			1	010	010	01	1	0.0	3	1	3	-3.60360360360361	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20241223120000	https://www.bbc.com/news/articles/cnv3291z9p2o
1217188652	20241223	202412	2024	2024.9671	JEWCVL	JEWISH				JEW		CVL			JEW	JEWISH				JEW					1	010	010	01	1	0.0	2	1	2	-3.60360360360361	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Guatemala	GT	GT		15.5	-90.25	GT	20241223120000	https://www.bbc.com/news/articles/cnv3291z9p2o
1217188653	20241223	202412	2024	2024.9671	JORELI	HASSAN	JOR					ELI			ISR	ISRAELI	ISR								0	010	010	01	1	0.0	8	1	8	-3.9269406392694	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20241223120000	https://www.thejc.com/news/israel/nasrallah-watched-his-security-guards-die-from-exploding-pagers-inside-own-bunker-mossad-agents-say-mzld5y9x
1217188654	20241223	202412	2024	2024.9671	JPN	JAPAN	JPN																		1	181	181	18	4	-9.0	2	1	2	-0.98684210526316	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20241223120000	https://www.gamesradar.com/entertainment/anime-shows/one-of-2024s-best-anime-shows-subverts-all-expectations-but-thats-its-biggest-strength/
1217188655	20241223	202412	2024	2024.9671	JPN	JAPAN	JPN								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	5	1	5	0.984251968503938	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20241223120000	https://www.mirror.co.uk/news/world-news/how-watch-norad-santa-tracker-34364171
1217188656	20241223	202412	2024	2024.9671	JPN	JAPAN	JPN								CHN	CHINA	CHN								0	141	141	14	3	-6.5	2	1	2	-1.43884892086331	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	China	CH	CH		35	105	CH	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20241223120000	https://eng.mizzima.com/2024/12/23/17629
1217188657	20241223	202412	2024	2024.9671	JPN	JAPAN	JPN								CHN	CHINESE	CHN								0	141	141	14	3	-6.5	8	1	8	-1.43884892086331	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241223120000	https://eng.mizzima.com/2024/12/23/17629
1217188658	20241223	202412	2024	2024.9671	JPN	JAPAN	JPN								JPNGOV	JAPAN	JPN					GOV			0	044	044	04	1	2.5	2	1	2	-0.9811320754717	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20241223120000	https://wtop.com/world/2024/12/nissan-honda-expected-to-announce-plans-to-merge-creating-worlds-no-3-automaker/
1217188659	20241223	202412	2024	2024.9671	JPN	JAPAN	JPN								MNCJPN	MITSUBISHI	JPN					MNC			1	044	044	04	1	2.5	2	1	2	-0.9811320754717	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20241223120000	https://wtop.com/world/2024/12/nissan-honda-expected-to-announce-plans-to-merge-creating-worlds-no-3-automaker/
1217188660	20241223	202412	2024	2024.9671	JPN	JAPAN	JPN								MNCJPN	MITSUBISHI	JPN					MNC			1	044	044	04	1	2.5	2	1	2	-0.9811320754717	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241223120000	https://wtop.com/world/2024/12/nissan-honda-expected-to-announce-plans-to-merge-creating-worlds-no-3-automaker/
1217188661	20241223	202412	2024	2024.9671	JPN	JAPAN	JPN								MNCJPNLEG	MITSUBISHI	JPN					MNC	LEG		0	040	040	04	1	1.0	8	1	8	-0.9811320754717	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20241223120000	https://wtop.com/world/2024/12/nissan-honda-expected-to-announce-plans-to-merge-creating-worlds-no-3-automaker/
1217188662	20241223	202412	2024	2024.9671	JPN	JAPAN	JPN								MNCJPNLEG	MITSUBISHI	JPN					MNC	LEG		0	044	044	04	1	2.5	8	1	8	-0.9811320754717	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20241223120000	https://wtop.com/world/2024/12/nissan-honda-expected-to-announce-plans-to-merge-creating-worlds-no-3-automaker/
1217188663	20241223	202412	2024	2024.9671	JPNGOV	JAPAN	JPN					GOV			JPN	JAPAN	JPN								0	044	044	04	1	2.5	2	1	2	-0.9811320754717	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20241223120000	https://wtop.com/world/2024/12/nissan-honda-expected-to-announce-plans-to-merge-creating-worlds-no-3-automaker/
1217188664	20241223	202412	2024	2024.9671	JUD	COUNSEL						JUD													0	010	010	01	1	0.0	10	1	10	-5.38793103448276	4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	0								4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20241223120000	https://www.livelaw.in/high-court/calcutta-high-court/quarrel-involves-both-parties-cannot-be-a-reason-to-grant-divorce-on-grounds-of-cruelty-calcutta-high-court-279241
1217188665	20241223	202412	2024	2024.9671	JUD	LAWYER						JUD													0	010	010	01	1	0.0	10	1	10	-3.11377245508982	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20241223120000	https://www.bignewsnetwork.com/news/274876684/maximize-your-settlement-the-benefits-of-hiring-a-car-accident-lawyer-in-phoenix
1217188666	20241223	202412	2024	2024.9671	JUD	HIGH COURT						JUD													1	020	020	02	1	3.0	8	1	4	-4.92788461538462	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20241223120000	https://www.livelaw.in/high-court/madras-high-court/madras-high-court-weekly-roundup-december-16-to-december-22-2024-279237
1217188667	20241223	202412	2024	2024.9671	JUD	TRIBUNAL						JUD													0	020	020	02	1	3.0	1	1	1	-2.88028802880288	4	Sangvi, Maharashtra, India	IN	IN16	70170	21.4667	74.9833	-2110205	0								4	Sangvi, Maharashtra, India	IN	IN16	70170	21.4667	74.9833	-2110205	20241223120000	https://indianexpress.com/article/cities/pune/pune-rivers-2024-floods-water-riparian-zones-9740571/
1217188668	20241223	202412	2024	2024.9671	JUD	ATTORNEY						JUD													0	022	022	02	1	3.2	10	1	10	2.96296296296296	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20241223120000	https://www.lawfuel.com/understanding-the-role-of-a-veterans-lawyer-in-disability-cases/
1217188669	20241223	202412	2024	2024.9671	JUD	HIGH COURT						JUD													0	042	042	04	1	1.9	2	1	2	-2.88028802880288	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20241223120000	https://indianexpress.com/article/cities/pune/pune-rivers-2024-floods-water-riparian-zones-9740571/
1217188670	20241223	202412	2024	2024.9671	JUD	HIGH COURT						JUD													0	042	042	04	1	1.9	2	1	2	-2.88028802880288	4	Sangvi, Maharashtra, India	IN	IN16	70170	21.4667	74.9833	-2110205	0								4	Sangvi, Maharashtra, India	IN	IN16	70170	21.4667	74.9833	-2110205	20241223120000	https://indianexpress.com/article/cities/pune/pune-rivers-2024-floods-water-riparian-zones-9740571/
